	id_target	id_reference	sent_target	sent_reference	num_SS	num_DS	num_VDS	majority_vote
647	859	713	It was Donnarumma who then made the crucial saves and within minutes he had also been named player of the tournament, the first goalkeeper to be so honored.	It was Donnarumma who then made the crucial saves and within minutes he had also been named player of the tournament, the first goalkeeper to be so honored.	7	0	0	SS
648	860	715	So instead of coming home, the trophy is headed to Rome.	So instead of coming home, the trophy is headed to Rome.	7	0	0	SS
649	861	717	We'd heard it day in, day out from Wednesday night - we heard it would be coming home to London, Bonucci said.	"we heard it would be coming home to London,"" Bonucci said."	1	6	0	DS
650	862	718	I'm sorry for them, but the cup will be taking a nice flight, making its way to Rome	I'm sorry for them, but the cup will be taking a nice flight, making its way to Rome	7	0	0	SS
651	863	714	England's bid to end their 55-year wait for a major trophy ended in the familiar agony of defeat in a penalty shootout as Italy claimed the Euro 2020 crown at Wembley.	Italy players celebrate with goalkeeper Gianluigi Donnarumma after he saved the last penalty shoot-out following the UEFA Euro 2020 Final at Wembley Stadium, London.	0	5	2	DS
652	864	700	On a night of anticipation, tension and ultimate heartbreak in a feverish atmosphere, England looked on course for their most joyous day since 30 July 1966 when Luke Shaw gave them the perfect start after two minutes.	England's first major final in 55 years had all started so well, too, with Luke Shaw scoring the fastest goal in a European Championship final by meeting a cross from opposite wing back	0	6	1	DS
653	865	709	Italy, unbeaten in 33 matches before this final, slowly edged their way back into the game and were level in the 67th minute when Leonardo Bonucci pounced after England goalkeeper Jordan Pickford turned Marco Verratti's header on to a post.	He put the ball in from close range after a right-wing corner was flicked on to Marco Verratti, whose stooping header was tipped onto the post by goalkeeper Jordan Pickford.	0	6	1	DS
654	866	712	And after a tense period of extra time failed to find a winner	Incredibly, the midfielder who converted the decisive penalty in a shootout win over Spain in the semifinals also failed to score as Pickford tipped the effort off the post.	0	1	6	VDS
655	867	703	, it was on to penalties and bitter disappointment for England manager Gareth Southgate and his players, who had gone into this final on a wave of expectation and high emotion.	Maybe more, given dozens of ticketless England fans managed to barge their way past stewards and police and into the stadium in unsettling scenes before kickoff.	0	0	7	VDS
656	868	686	England missed three of their five penalties, Marcus Rashford hitting a post and Gianluigi Donnarumma denying Jadon Sancho before - so cruelly for such a fine young player - Arsenal teenager Bukayo Saka also saw the giant Italy goalkeeper save his spot-kick.	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	0	6	1	DS
657	869	708	Harry Kane and Harry Maguire scored for England but, while Pickford kept hopes alive with saves from Andrea Belotti and Jorginho, Domenico Berardi, Bonucci and Federico Bernardeschi scored for Italy.	Italy's equalizer was merited and Bonucci was the unlikely scorer.	0	2	5	VDS
658	870	684	The tearful 19-year-old Saka, who showed such courage to step forward, was consoled by his team-mates and manager, but there was no real consolation for them or the expectant fans packed into Wembley.	so well when it comes to penalties - after Gianluigi Donnarumma, Italy's imposing goalkeeper, dived to his left and saved the decisive spot kick by 19-year-old Londoner Bukayo Saka, one of the youngest players in England's squad.	0	3	4	VDS
659	871	678	England's years of hurt go on but it looked for the first 30 minutes of this final that the moment the country has waited more than 20,000 days for had finally arrived.	England's painful half-century wait for a major title goes on.	0	5	2	DS
660	872	701	Southgate's side came firing out of the blocks and the manager's one change - replacing Saka with Kieran Trippier - paid an instant dividend as Trippier ran on to Kane's perfect pass to find the onrushing Shaw at the far post	Kieran Trippier with a half-volley that went in off the post in the second minute.	0	3	4	VDS
661	873	688	England were up and running and urged on by a vast, frenzied crowd they had this talented, streetwise Italian side on the back foot until they suddenly gained a foothold in the closing phase of the first half.	Then Italy's jubilant players headed to the other end of the field and ran as one, diving to the ground in front of the Italian fans who have witnessed a rebirth of their national team.	0	0	7	VDS
662	874	711	Italy dominated possession, and it was no surprise when they restored parity, then looking the more likely winners as Southgate's side, so full of running early on, started to labour, particularly after losing the outstanding Declan Rice to a knock.	After the misses of Rashford - he stuttered up to the ball and then hit the post - and Sancho, whose shot was saved by Donnarumma again down to his left, Jorginho had the chance to win it for Italy.	0	0	7	VDS
663	875	686	Southgate surprisingly waited until extra time to introduce Jack Grealish but by that stage the game was locked on course for penalties	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	0	0	7	VDS
664	876	686	Sancho and Rashford came on in the closing moments, presumably in readiness for penalties, but sadly for Southgate, who has got so much right in Euro 2020, this was one move that did not pay off as both failed with their spot-kicks.	That was England's third straight failure from the penalty spot in the shootout, with Marcus Rashford and Jadon Sancho - players brought on late in extra time seemingly as specialist penalty-takers - also missing.	1	6	0	DS
665	877	680	Pickford performed heroics to save two penalties but he was also left in tears after England's fate was sealed.	Italy won the European Championship for the second time by beating England 3-2 on penalties on Sunday.	1	3	4	VDS
